zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,latitude,longitude
84444721,FOR_SALE,House for sale,7 days,495000,1582.0,313.0,,,,5000.0,sqft,2,2.0,"7103 W End Blvd, New Orleans, LA 70124",7103 W End Blvd,New Orleans,LA,70124,30.01946,-90.1133,LATTER & BLUM (LATT09),False,,,https://photos.zillowstatic.com/fp/8005cd724ac10776cacf6dfbe8130773-p_e.jpg,https://www.zillow.com/homedetails/7103-W-End-Blvd-New-Orleans-LA-70124/84444721_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0194615,-90.11328209999999
84481147,FOR_SALE,House for sale,44 days,489000,1438.0,340.0,,,,4500.0,sqft,3,2.0,"8320 Birch St, New Orleans, LA 70118",8320 Birch St,New Orleans,LA,70118,29.951767,-90.12919,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/71ebb4a57e1abb3b9ebe7c01456acc3c-p_e.jpg,https://www.zillow.com/homedetails/8320-Birch-St-New-Orleans-LA-70118/84481147_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9518025,-90.1291667
73782201,FOR_SALE,House for sale,131 days,280000,1936.0,145.0,,,,5075.0,sqft,3,2.0,"6962 Gen Haig St, New Orleans, LA 70124",6962 Gen Haig St,New Orleans,LA,70124,30.005611,-90.10455,LATTER & BLUM (LATT30),False,,,https://photos.zillowstatic.com/fp/e5366c238df6350ae385f412d97e1259-p_e.jpg,https://www.zillow.com/homedetails/6962-Gen-Haig-St-New-Orleans-LA-70124/73782201_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0163886,-90.1003957
73796256,FOR_SALE,House for sale,152 days,140000,2567.0,55.0,,,,8160.0,sqft,4,2.0,"7825 Vanderkloot Ave, New Orleans, LA 70127",7825 Vanderkloot Ave,New Orleans,LA,70127,30.043615,-89.99061,LATTER & BLUM (LATT30),False,,,https://photos.zillowstatic.com/fp/a0a632dd0f47d408b2fc959af9bdb134-p_e.jpg,https://www.zillow.com/homedetails/7825-Vanderkloot-Ave-New-Orleans-LA-70127/73796256_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0435859,-89.9906048
73841301,FOR_SALE,House for sale,133 days,734999,4272.0,172.0,,,,7448.76,sqft,3,4.0,"254 Audubon Blvd, New Orleans, LA 70125",254 Audubon Blvd,New Orleans,LA,70125,29.949938,-90.11495,Christian Shane Properties,False,,,https://photos.zillowstatic.com/fp/c601489d2a74eda17cec597b28f109f9-p_e.jpg,https://www.zillow.com/homedetails/254-Audubon-Blvd-New-Orleans-LA-70125/73841301_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9499501,-90.1149376
73841111,FOR_SALE,House for sale,34 days,1350000,2898.0,466.0,,,,3480.0,sqft,5,4.0,"6112 Laurel St, New Orleans, LA 70118",6112 Laurel St,New Orleans,LA,70118,29.919968,-90.125,"McEnery Residential, LLC",False,,,https://photos.zillowstatic.com/fp/87d7d34bca68d860ed3948308f4bc96c-p_e.jpg,https://www.zillow.com/homedetails/6112-Laurel-St-New-Orleans-LA-70118/73841111_zpid/,https://www.zillow.com/new-orleans-la/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.919989,-90.12502289999999
73812464,FOR_SALE,New construction,62 days,269000,1502.0,179.0,,,,6000.0,sqft,3,2.0,"4742 Louisa Dr, New Orleans, LA 70126",4742 Louisa Dr,New Orleans,LA,70126,30.009348,-90.038086,Keller Williams Realty New Orleans,False,,,https://photos.zillowstatic.com/fp/b0efc64a024e11c010b64a3b35bebffb-p_e.jpg,https://www.zillow.com/homedetails/4742-Louisa-Dr-New-Orleans-LA-70126/73812464_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0093419,-90.0380234
120621229,FOR_SALE,Multi-family home for sale,49 days,299000,2235.0,134.0,,,,4299.372,sqft,6,3.0,"1939 Fern St, New Orleans, LA 70118",1939 Fern St,New Orleans,LA,70118,29.951387,-90.121925,RE/MAX N.O. Properties,False,,,https://photos.zillowstatic.com/fp/64e2f581337c85b274adeb3fcc68761d-p_e.jpg,https://www.zillow.com/homedetails/1939-Fern-St-New-Orleans-LA-70118/120621229_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9514442,-90.1219933
2059253480,FOR_SALE,New construction,19 days,189000,1165.0,162.0,,,,2706.0,sqft,3,2.0,"2321 S Roman St, New Orleans, LA 70125",2321 S Roman St,New Orleans,LA,70125,29.946533,-90.09205,ARMSTRONG REALTY,False,,,https://photos.zillowstatic.com/fp/61f899ad628238b11112684e01cc138e-p_e.jpg,https://www.zillow.com/homedetails/2321-S-Roman-St-New-Orleans-LA-70125/2059253480_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9464248,-90.0920878
73838238,FOR_SALE,House for sale,131 days,399900,2357.0,170.0,,,,3510.0,sqft,4,3.0,"3825 Louisiana Avenue Pkwy, New Orleans, LA 70125",3825 Louisiana Avenue Pkwy,New Orleans,LA,70125,29.94833,-90.100296,Homesmart Realty South,False,,,https://photos.zillowstatic.com/fp/c06760577ab338414687f31566cae19d-p_e.jpg,https://www.zillow.com/homedetails/3825-Louisiana-Avenue-Pkwy-New-Orleans-LA-70125/73838238_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9487395,-90.100301
84471774,FOR_SALE,House for sale,83 days,395000,1791.0,221.0,,,,4168.692,sqft,2,2.0,"235 Belleville St, New Orleans, LA 70114",235 Belleville St,New Orleans,LA,70114,29.954277,-90.048134,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/17d8b2918b1b65ec547f9181cfa96e50-p_e.jpg,https://www.zillow.com/homedetails/235-Belleville-St-New-Orleans-LA-70114/84471774_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9542827,-90.0480965
73840989,FOR_SALE,House for sale,28 days,1825000,4291.0,425.0,,,,4880.34,sqft,4,4.0,"6036 Camp St, New Orleans, LA 70118",6036 Camp St,New Orleans,LA,70118,29.923098,-90.12223,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/c841a45ebac250a308c2a8bcc2590cc8-p_e.jpg,https://www.zillow.com/homedetails/6036-Camp-St-New-Orleans-LA-70118/73840989_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9231941,-90.1222487
149044377,FOR_SALE,Condo for sale,157 days,306500,1004.0,305.0,,,,1001.88,sqft,2,2.0,"2217 Laurel St #2, New Orleans, LA 70130",2217 Laurel St #2,New Orleans,LA,70130,29.927954,-90.07565,CBTEC MAGAZINE,False,,,https://photos.zillowstatic.com/fp/bd0308edbf9ed0e087cc4745a00077e4-p_e.jpg,https://www.zillow.com/homedetails/2217-Laurel-St-2-New-Orleans-LA-70130/149044377_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.92795349999999,-90.07565350000002
73821544,FOR_SALE,Condo for sale,114 days,249000,813.0,306.0,,,,,,1,2.0,"3000 Saint Charles Ave APT 307, New Orleans, LA 70115",3000 Saint Charles Ave APT 307,New Orleans,LA,70115,29.929539,-90.088005,Keller Williams NOLA Northlake,False,,,https://photos.zillowstatic.com/fp/1088593ba650a5cb7b52f6a9c81b5fd4-p_e.jpg,https://www.zillow.com/homedetails/3000-Saint-Charles-Ave-APT-307-New-Orleans-LA-70115/73821544_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9295392,-90.088005
2054495319,FOR_SALE,House for sale,31 days,1345000,3394.0,396.0,,,,5614.884,sqft,4,4.0,"928 City Park Ave, New Orleans, LA 70119",928 City Park Ave,New Orleans,LA,70119,29.983377,-90.09744,RE/MAX N.O. Properties,False,,,https://photos.zillowstatic.com/fp/d4203f7e7ce298b4e10fa27926c00058-p_e.jpg,https://www.zillow.com/homedetails/928-City-Park-Ave-New-Orleans-LA-70119/2054495319_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9833569,-90.0974439
157738016,FOR_SALE,Condo for sale,68 days,365000,932.0,392.0,,,,,,2,1.0,"5342 Camp St #A, New Orleans, LA 70115",5342 Camp St #A,New Orleans,LA,70115,29.921589,-90.11365,"REVE, REALTORS",False,,,https://photos.zillowstatic.com/fp/29b317349dfd7c12ef072c51b5cf2462-p_e.jpg,https://www.zillow.com/homedetails/5342-Camp-St-A-New-Orleans-LA-70115/157738016_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9216129,-90.1137015
73820998,FOR_SALE,Multi-family home for sale,179 days,424900,2840.0,150.0,,,,5250.0,sqft,7,5.0,"2928 Annunciation St, New Orleans, LA 70115",2928 Annunciation St,New Orleans,LA,70115,29.922329,-90.08251,Keller Williams Realty New Orleans,False,,,https://photos.zillowstatic.com/fp/c1c4ba1ae0b617877c19443133993b19-p_e.jpg,https://www.zillow.com/homedetails/2928-Annunciation-St-New-Orleans-LA-70115/73820998_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9223327,-90.0825167
148964692,FOR_SALE,House for sale,25 days,475000,2139.0,222.0,,,,8398.368,sqft,4,3.0,"5656 Gen Haig St, New Orleans, LA 70124",5656 Gen Haig St,New Orleans,LA,70124,29.99246,-90.102394,RE/MAX N.O. Properties,False,,,https://photos.zillowstatic.com/fp/d88c81f1c2b9d59ddf4c24d82e3e3585-p_e.jpg,https://www.zillow.com/homedetails/5656-Gen-Haig-St-New-Orleans-LA-70124/148964692_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,29.9926478,-90.1029239
84445518,FOR_SALE,House for sale,52 days,295000,1300.0,227.0,,,,,,2,1.0,"6729 Catina St, New Orleans, LA 70124",6729 Catina St,New Orleans,LA,70124,30.013262,-90.1128,Sound Realty LLC,False,,,https://photos.zillowstatic.com/fp/f70149358a1a41553306e8c94d1fcbb1-p_e.jpg,https://www.zillow.com/homedetails/6729-Catina-St-New-Orleans-LA-70124/84445518_zpid/,https://www.zillow.com/new-orleans-la/13_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A14%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-90.49917116601563%2C%22east%22%3A-89.26595583398438%2C%22south%22%3A29.547910400237384%2C%22north%22%3A30.52632221620614%7D%2C%22usersSearchTerm%22%3A%22New%20Orleans%2C%20LA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A19594%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22sch%22%3A%7B%22value%22%3Atrue%7D%2C%22schm%22%3A%7B%22value%22%3Afalse%7D%2C%22schh%22%3A%7B%22value%22%3Afalse%7D%2C%22schu%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,30.0132702,-90.1127941
